# x,y,z
-2.385932769775390625e+02,2.992620544433593750e+02,5.667160034179687500e+02
-2.381581268310546875e+02,3.003118896484375000e+02,5.667568969726562500e+02
-2.377209320068359375e+02,3.013633117675781250e+02,5.667944335937500000e+02
-2.372820739746093750e+02,3.024164733886718750e+02,5.668291015625000000e+02
-2.368411865234375000e+02,3.034716186523437500e+02,5.668618774414062500e+02
-2.363987274169921875e+02,3.045285644531250000e+02,5.668933715820312500e+02
-2.359542999267578125e+02,3.055873107910156250e+02,5.669242553710937500e+02
-2.355080718994140625e+02,3.066482849121093750e+02,5.669559936523437500e+02
-2.350603637695312500e+02,3.077119750976562500e+02,5.669891967773437500e+02
-2.346113281250000000e+02,3.087792358398437500e+02,5.670247192382812500e+02
-2.341611938476562500e+02,3.098501892089843750e+02,5.670634155273437500e+02
-2.337097320556640625e+02,3.109246826171875000e+02,5.671059570312500000e+02
-2.332578735351562500e+02,3.120024108886718750e+02,5.671535644531250000e+02
-2.328059844970703125e+02,3.130830993652343750e+02,5.672072143554687500e+02
-2.323551940917968750e+02,3.141661987304687500e+02,5.672682495117187500e+02
-2.319056549072265625e+02,3.152521667480468750e+02,5.673373413085937500e+02
-2.314584045410156250e+02,3.163405761718750000e+02,5.674154663085937500e+02
-2.310137634277343750e+02,3.174315185546875000e+02,5.675032958984375000e+02
-2.305728302001953125e+02,3.185244750976562500e+02,5.676018066406250000e+02
-2.301369323730468750e+02,3.196190185546875000e+02,5.677117919921875000e+02
-2.297068634033203125e+02,3.207153320312500000e+02,5.678341064453125000e+02
-2.292842559814453125e+02,3.218131408691406250e+02,5.679685058593750000e+02
-2.288696746826171875e+02,3.229123229980468750e+02,5.681160278320312500e+02
-2.284646148681640625e+02,3.240115661621093750e+02,5.682769165039062500e+02
-2.280697326660156250e+02,3.251112670898437500e+02,5.684516601562500000e+02
-2.276862945556640625e+02,3.262116088867187500e+02,5.686404418945312500e+02
-2.273159942626953125e+02,3.273123779296875000e+02,5.688429565429687500e+02
-2.269593658447265625e+02,3.284134521484375000e+02,5.690598144531250000e+02
-2.266166992187500000e+02,3.295139465332031250e+02,5.692905273437500000e+02
-2.262885437011718750e+02,3.306132202148437500e+02,5.695346679687500000e+02
-2.259760131835937500e+02,3.317109985351562500e+02,5.697932739257812500e+02
-2.256804809570312500e+02,3.328069152832031250e+02,5.700661621093750000e+02
-2.254032135009765625e+02,3.339012756347656250e+02,5.703518066406250000e+02
-2.251450195312500000e+02,3.349942016601562500e+02,5.706496582031250000e+02
-2.249068908691406250e+02,3.360850524902343750e+02,5.709597167968750000e+02
-2.246882781982421875e+02,3.371722412109375000e+02,5.712810668945312500e+02
-2.244890594482421875e+02,3.382551269531250000e+02,5.716125488281250000e+02
-2.243103790283203125e+02,3.393334655761718750e+02,5.719539184570312500e+02
-2.241524963378906250e+02,3.404067077636718750e+02,5.723044433593750000e+02
-2.240150146484375000e+02,3.414744567871093750e+02,5.726627197265625000e+02
-2.238978424072265625e+02,3.425369567871093750e+02,5.730278930664062500e+02
-2.238018188476562500e+02,3.435932617187500000e+02,5.733984375000000000e+02
-2.237277832031250000e+02,3.446419982910156250e+02,5.737733764648437500e+02
-2.236753997802734375e+02,3.456827697753906250e+02,5.741513671875000000e+02
-2.236431427001953125e+02,3.467151489257812500e+02,5.745315551757812500e+02
-2.236301574707031250e+02,3.477382507324218750e+02,5.749129638671875000e+02
-2.236365051269531250e+02,3.487514343261718750e+02,5.752943725585937500e+02
-2.236634368896484375e+02,3.497539367675781250e+02,5.756743774414062500e+02
-2.237108459472656250e+02,3.507453002929687500e+02,5.760518798828125000e+02
-2.237776794433593750e+02,3.517240905761718750e+02,5.764260253906250000e+02
-2.238629455566406250e+02,3.526890869140625000e+02,5.767959594726562500e+02
-2.239658660888671875e+02,3.536401367187500000e+02,5.771606445312500000e+02
-2.240864410400390625e+02,3.545758361816406250e+02,5.775189208984375000e+02
-2.242237548828125000e+02,3.554954528808593750e+02,5.778698120117187500e+02
-2.243775482177734375e+02,3.563985595703125000e+02,5.782125244140625000e+02
-2.245479583740234375e+02,3.572844543457031250e+02,5.785455322265625000e+02
-2.247343444824218750e+02,3.581523742675781250e+02,5.788686523437500000e+02
-2.249358367919921875e+02,3.590016174316406250e+02,5.791816406250000000e+02
-2.251518707275390625e+02,3.598313903808593750e+02,5.794835205078125000e+02
-2.253817901611328125e+02,3.606413269042968750e+02,5.797745971679687500e+02
-2.256248931884765625e+02,3.614314575195312500e+02,5.800544433593750000e+02
-2.258810272216796875e+02,3.622014160156250000e+02,5.803226318359375000e+02
-2.261497192382812500e+02,3.629511718750000000e+02,5.805793457031250000e+02
-2.264302062988281250e+02,3.636807861328125000e+02,5.808248901367187500e+02
-2.267218627929687500e+02,3.643906250000000000e+02,5.810597534179687500e+02
-2.270243835449218750e+02,3.650803222656250000e+02,5.812841796875000000e+02
-2.273370819091796875e+02,3.657497863769531250e+02,5.814984741210937500e+02
-2.276594696044921875e+02,3.663995361328125000e+02,5.817029418945312500e+02
-2.279908905029296875e+02,3.670297546386718750e+02,5.818977050781250000e+02
-2.283308410644531250e+02,3.676407775878906250e+02,5.820830688476562500e+02
-2.286787414550781250e+02,3.682330932617187500e+02,5.822598266601562500e+02
-2.290343322753906250e+02,3.688070068359375000e+02,5.824281616210937500e+02
-2.293968353271484375e+02,3.693633117675781250e+02,5.825886840820312500e+02
-2.297656097412109375e+02,3.699021301269531250e+02,5.827413330078125000e+02
-2.301402740478515625e+02,3.704240722656250000e+02,5.828869628906250000e+02
-2.305198059082031250e+02,3.709294128417968750e+02,5.830248413085937500e+02
-2.309036560058593750e+02,3.714185180664062500e+02,5.831553955078125000e+02
-2.312907409667968750e+02,3.718916931152343750e+02,5.832785644531250000e+02
-2.316795959472656250e+02,3.723494262695312500e+02,5.833942871093750000e+02
-2.320697479248046875e+02,3.727918701171875000e+02,5.835024414062500000e+02
-2.324598541259765625e+02,3.732196655273437500e+02,5.836027221679687500e+02
-2.328491363525390625e+02,3.736329956054687500e+02,5.836942138671875000e+02
-2.332367706298828125e+02,3.740329284667968750e+02,5.837774047851562500e+02
-2.336215515136718750e+02,3.744195556640625000e+02,5.838506469726562500e+02
-2.340027160644531250e+02,3.747933959960937500e+02,5.839139404296875000e+02
-2.343791046142578125e+02,3.751551818847656250e+02,5.839672241210937500e+02
-2.347493591308593750e+02,3.755042724609375000e+02,5.840097045898437500e+02
-2.351128845214843750e+02,3.758408813476562500e+02,5.840416259765625000e+02
-2.354690399169921875e+02,3.761654357910156250e+02,5.840626831054687500e+02
-2.358168182373046875e+02,3.764778137207031250e+02,5.840722656250000000e+02
-2.361560668945312500e+02,3.767783203125000000e+02,5.840712280273437500e+02
-2.364867858886718750e+02,3.770668334960937500e+02,5.840587768554687500e+02
-2.368085937500000000e+02,3.773433227539062500e+02,5.840344848632812500e+02
-2.371213836669921875e+02,3.776078796386718750e+02,5.839987182617187500e+02
-2.374250030517578125e+02,3.778614196777343750e+02,5.839505004882812500e+02
-2.377193145751953125e+02,3.781042480468750000e+02,5.838906860351562500e+02
-2.380038146972656250e+02,3.783364868164062500e+02,5.838186645507812500e+02
-2.382778015136718750e+02,3.785586853027343750e+02,5.837348022460937500e+02
-2.385409698486328125e+02,3.787710266113281250e+02,5.836394042968750000e+02
-2.387938385009765625e+02,3.789730224609375000e+02,5.835332031250000000e+02
-2.390367889404296875e+02,3.791642761230468750e+02,5.834164428710937500e+02
-2.392685394287109375e+02,3.793443603515625000e+02,5.832890625000000000e+02
-2.394896087646484375e+02,3.795137634277343750e+02,5.831511840820312500e+02
-2.397016143798828125e+02,3.796726379394531250e+02,5.830024414062500000e+02
-2.399039459228515625e+02,3.798209228515625000e+02,5.828434448242187500e+02
-2.400946655273437500e+02,3.799580383300781250e+02,5.826753540039062500e+02
-2.402725982666015625e+02,3.800834960937500000e+02,5.824989624023437500e+02
-2.404385528564453125e+02,3.801979370117187500e+02,5.823137207031250000e+02
-2.405940399169921875e+02,3.803017272949218750e+02,5.821188964843750000e+02
-2.407400817871093750e+02,3.803950500488281250e+02,5.819136352539062500e+02
-2.408747863769531250e+02,3.804776000976562500e+02,5.816997680664062500e+02
-2.409987792968750000e+02,3.805495605468750000e+02,5.814769897460937500e+02
-2.411123962402343750e+02,3.806113891601562500e+02,5.812450561523437500e+02
-2.412157897949218750e+02,3.806637268066406250e+02,5.810032958984375000e+02
-2.413079071044921875e+02,3.807066345214843750e+02,5.807526245117187500e+02
-2.413880004882812500e+02,3.807400512695312500e+02,5.804935302734375000e+02
-2.414573059082031250e+02,3.807643127441406250e+02,5.802249755859375000e+02
-2.415165252685546875e+02,3.807795410156250000e+02,5.799463500976562500e+02
-2.415643463134765625e+02,3.807861022949218750e+02,5.796587524414062500e+02
-2.416006622314453125e+02,3.807843322753906250e+02,5.793617553710937500e+02
-2.416260681152343750e+02,3.807743530273437500e+02,5.790545654296875000e+02
-2.416403045654296875e+02,3.807565612792968750e+02,5.787374877929687500e+02
-2.416428680419921875e+02,3.807314147949218750e+02,5.784110717773437500e+02
-2.416343994140625000e+02,3.806990051269531250e+02,5.780745849609375000e+02
-2.416145629882812500e+02,3.806596069335937500e+02,5.777282104492187500e+02
-2.415826416015625000e+02,3.806138305664062500e+02,5.773720703125000000e+02
-2.415390777587890625e+02,3.805617980957031250e+02,5.770056762695312500e+02
-2.414835510253906250e+02,3.805040588378906250e+02,5.766292114257812500e+02
-2.414158325195312500e+02,3.804411926269531250e+02,5.762426147460937500e+02
-2.413360290527343750e+02,3.803731689453125000e+02,5.758457031250000000e+02
-2.412438812255859375e+02,3.803007202148437500e+02,5.754387207031250000e+02
-2.411394042968750000e+02,3.802236938476562500e+02,5.750215454101562500e+02
-2.410223846435546875e+02,3.801421813964843750e+02,5.745949096679687500e+02
-2.408924865722656250e+02,3.800573120117187500e+02,5.741588745117187500e+02
-2.407498016357421875e+02,3.799708862304687500e+02,5.737131347656250000e+02
-2.405948333740234375e+02,3.798844909667968750e+02,5.732570800781250000e+02
-2.404275360107421875e+02,3.797977600097656250e+02,5.727904663085937500e+02
-2.402482299804687500e+02,3.797110595703125000e+02,5.723137817382812500e+02
-2.400562438964843750e+02,3.796235656738281250e+02,5.718279418945312500e+02
-2.398513641357421875e+02,3.795364685058593750e+02,5.713341674804687500e+02
-2.396338653564453125e+02,3.794536132812500000e+02,5.708310546875000000e+02
-2.394041900634765625e+02,3.793750305175781250e+02,5.703186035156250000e+02
-2.391618499755859375e+02,3.792996215820312500e+02,5.697976074218750000e+02
-2.389070281982421875e+02,3.792262573242187500e+02,5.692702026367187500e+02
-2.386402130126953125e+02,3.791592712402343750e+02,5.687349853515625000e+02
-2.383621520996093750e+02,3.790992736816406250e+02,5.681919555664062500e+02
-2.380724639892578125e+02,3.790442199707031250e+02,5.676424560546875000e+02
-2.377713012695312500e+02,3.789946899414062500e+02,5.670877685546875000e+02
-2.374595336914062500e+02,3.789557495117187500e+02,5.665265502929687500e+02
-2.371372833251953125e+02,3.789247436523437500e+02,5.659597167968750000e+02
-2.368048706054687500e+02,3.789000549316406250e+02,5.653889160156250000e+02
-2.364628753662109375e+02,3.788877258300781250e+02,5.648132934570312500e+02
-2.361114654541015625e+02,3.788852539062500000e+02,5.642335815429687500e+02
-2.357505645751953125e+02,3.788910827636718750e+02,5.636515502929687500e+02
-2.353813476562500000e+02,3.789107360839843750e+02,5.630662231445312500e+02
-2.350039062500000000e+02,3.789398193359375000e+02,5.624786376953125000e+02
-2.346189727783203125e+02,3.789798583984375000e+02,5.618898315429687500e+02
-2.342272491455078125e+02,3.790330810546875000e+02,5.612993774414062500e+02
-2.338288421630859375e+02,3.790954284667968750e+02,5.607086791992187500e+02
-2.334248657226562500e+02,3.791722412109375000e+02,5.601174316406250000e+02
-2.330153503417968750e+02,3.792600402832031250e+02,5.595261840820312500e+02
-2.326011352539062500e+02,3.793595275878906250e+02,5.589360351562500000e+02
-2.321825408935546875e+02,3.794724731445312500e+02,5.583468017578125000e+02
-2.317597198486328125e+02,3.795953674316406250e+02,5.577594604492187500e+02
-2.313336486816406250e+02,3.797324829101562500e+02,5.571736450195312500e+02
-2.309044189453125000e+02,3.798789062500000000e+02,5.565897216796875000e+02
-2.304731292724609375e+02,3.800380554199218750e+02,5.560083007812500000e+02
-2.300398559570312500e+02,3.802080993652343750e+02,5.554294433593750000e+02
-2.296051330566406250e+02,3.803887329101562500e+02,5.548538208007812500e+02
-2.291692199707031250e+02,3.805817871093750000e+02,5.542813110351562500e+02
-2.287324371337890625e+02,3.807837219238281250e+02,5.537122192382812500e+02
-2.282953491210937500e+02,3.809979248046875000e+02,5.531467285156250000e+02
-2.278580780029296875e+02,3.812202758789062500e+02,5.525850219726562500e+02
